1659,VIMEO,Maria Helena Ventura,Tirioni,https://vimeo.com/272458529,"Quer d'ai, quer di quer, quer d'ailha na pelos cubiertos, que las pulgas tan prinhadas para parir querdedores. Tirioni, tioni, tioni, tirioni, tioni, tiono, tirioni, tioni, tioni, tirioni, tioni, tiono. Al lhugar de dous eigreijas ten ua piedra redonda, onde se sentan los moços, quando benan d'a lharonda. Tirioni, tioni, tioni, tirioni, tioni, tiono, tirioni, tioni, tioni, tirioni, tioni, tiono. Al lhugar de dous eigreijas ten ua piedra burmelha, onde se sentan los moços, a peinar a la lhadalha. Tirioni, tioni, tioni, tirioni, tioni, tiono, tirioni, tioni, tioni, tirioni, tioni, tiono.","O vídeo apresenta Maria Helena Ventura, uma mulher de meia-idade com cabelos curtos e grisalhos, usando óculos de armação preta com detalhes prateados nas hastes, onde se lê a inscrição 'Versace'. Ela está posicionada de perfil, voltada para a esquerda, cantando intensamente diante de um microfone de estúdio prateado. A artista veste uma blusa de cor escura, possivelmente preta. O cenário parece ser um estúdio de gravação ou um espaço dedicado à música, com iluminação quente e suave que cria um ambiente íntimo. Ao fundo, vislumbra-se um suporte de microfone e uma superfície escura ou uma divisória acústica. No canto superior esquerdo do vídeo, surge o texto sobreposto em branco: 'A MÚSICA PORTUGUESA A GOSTAR DELA PRÓPRIA', exibido sobre um pequeno ícone de coração, com uma fonte simples e legível."
3,ESPANHA,Henrique Peón e Pedro Calado,Santiago de Compostela,https://vimeo.com/56603680,"Ai, bandeira toca ben, as cerviñas fanllo son e os rapaces que o tocan eles da Coruña son. Ai, da la la la, ai la la la la la la la la la, ai la la la la la. Ai, bailador, bailadoriño, bailador, bailadoriño, para sermos un bailador, hai de bailar a todiño. Ai, la la la, ai la la la la la la la la la, ai la la la la la. Ai, viña nai a bailadora, quedamos no río berrando, por culpa dunha camisa que tiña no río Rano. Ai, la la la, ai la la la la la la la la la, ai la la la la la. Ai, sabor vai de remate, sabor vai de remate, o que máis lle parece, a que máis lle amor se o mate. Ai, la la la, ai la la la la la la la la la, ai la la la la la.","O vídeo retrata um cenário urbano, possivelmente uma praça com arcadas em pedra, num dia chuvoso em Santiago de Compostela. Em primeiro plano, dois músicos estão sentados sob uma arcada: à esquerda, um homem de barba, usando uma camisa xadrez em tons de castanho e calções de ganga, toca um tambor grande com baquetas; à direita, outro homem careca, com uma camisa de riscas azuis e brancas e calças de ganga, toca uma pandeireta. Atrás deles, um casal dança o folclore tradicional galego de forma enérgica. O homem, que veste uma camisa branca de manga curta e calças pretas, realiza movimentos saltitantes e levanta os braços, enquanto a mulher, vestida com um vestido branco curto e um casaco de ganga azul, dança com graciosidade, usando sapatilhas vermelhas. O chão de pedra está molhado devido à chuva. Ao fundo, veem-se passantes com guarda-chuvas e as colunas de pedra clássicas das arcadas. No ecrã, não existe qualquer texto."
1,ESPANHA,Davide Salvado,Tirioni ou canção de cardadores,https://vimeo.com/47957582,"Carda carda carda carda e carda que a carda es carda. Polas polas tábrica cheas, vai o carda i o carda. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. De seu gar de doce brancas que hai unha pedra de doce. Onde se sentan os mozos, a peinar as trenzas, o seu gar de doce. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. De seu gar de doce brancas que hai unha pedra de doce. Onde se sentan os mozos, cando ven a derradeira. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni. Tirioni, tirioni, tirioni, tirioni.","Dois homens atuam num telhado plano. O homem à esquerda tem barba e cabelo escuro, veste uma camisa de mangas curtas bege com um lenço colorido, calças de ganga cinzentas e sandálias castanhas; toca um pandeiro quadrado. O homem à direita veste uma t-shirt azul-escura com padrão, calças de linho bege e sandálias, tocando um acordeão. O cenário de fundo inclui um prado verde, árvores e casas tradicionais sob um céu nublado. No canto inferior esquerdo, existe um texto escrito que diz: 'A MÚSICA PORTUGUESA A GOSTAR DELA PRÓPRIA'."
2,ESPANHA,Fillos de Pepe a Loba,Galicia,https://vimeo.com/56593545,"Ai arrieiriño do viño, levamos moitos a beber. Ai pola nai que te pariu, volveras mozo a traer. Ai pola nai que te pariu, ai pola nai que te pariu, volveras mozo a traer. Ai cando poñas bois a carro, sempre digo Dios mediante. Ai colhe unha vara na man, e amarelo para adiante. Ai colhe unha vara na man, ai colhe unha vara na man, e amarelo para adiante. Ei, moza non me tires a verce, derrama na na labazada. So de numia na delas, como de dela puñalada. Aile, le, le, ai, le, le, le, le, le, ai, le, le, le, ai, le, le, le, le, le, le. Deite pola molta, deite da redor, mirad el o nai, dole veillador. Deite bailando, deite bailando. Aile, le, le, ai, le, le, le, le, le, ai, le, le, le, ai, le, le, le, le, le, le. Ai non quero sé, nin quero gañé, na nun baso lola, da se bue. A ver se bue, a ver se bue. Ai non quero sé, nin quero gañé. Ai ai tu a porta estamos, se valente que te queremos. Ai astu de pio que queira, dos mos dou lo somacharemo. Aile, le, le, ai, le, le, le, le, le, ai, le, le, le, ai, le, le, le, le, le, le. De leite, le, le, le, le, le, le, ai, le, le, le, le, le, le, le, le, le. Aihantus a portigosa, abandonas a mis padres. Ai agora vou polo mundo, a hantus a nin non me vales. Aile, le, le, ai, le, le, le, le, le, ai, le, le, le, ai, le, le, le, le, le, le. Le, le, le, le, le, le, le, ai, le, le, le, le, le, le, le, le, le.","Três rapazes estão sentados lado a lado num sofá de estofo antigo, com um padrão floral desbotado, posicionado no centro de uma floresta densa e verdejante. O rapaz da esquerda veste uma t-shirt de riscas horizontais azuis escuras e brancas, calções e sapatilhas coloridas, enquanto segura uma pandeireta. O rapaz do centro usa uma t-shirt cinzenta com o desenho de um alienígena ou criatura digital e a palavra 'Surfing', calções azuis e ténis brancos, segurando também uma pandeireta. O rapaz da direita veste uma t-shirt branca com uma estampa geométrica colorida, calções e segurando uma pandeireta. Os três tocam as pandeiretas em ritmo com a música, cantando com entusiasmo e expressões vivas, olhando ocasionalmente um para o outro. O cenário é natural, com muitas árvores e vegetação rasteira em tons de verde. A luz é difusa, proveniente das aberturas entre as árvores. No ecrã, surge um contador de tempo no canto superior esquerdo que marca o avanço do vídeo. No entanto, não há qualquer texto escrito diretamente na imagem do vídeo, exceto o contador de tempo."
6,ESPANHA,Olimpia Puente Prieto,Muiñera,https://vimeo.com/995398687,"O lugarriño da santa, de lonxe parece vila, ten un carabél na entrada, unha rosa na salida. Ten un carabél na entrada, unha rosa na salida. Mi amor me ten edito, mi amor di que me tiene, mi amor me ten edito, o camino me conviene. Mi amor me tiene dicho, el camino me conviene. O cantar cantaba ben, a gracia non era moita, quedoume no lavadoiro, cando fun lavar a roupa. Quedoume no lavadoiro, cando fun lavar a roupa. Santa Margarita ten, encima de sua corona, un letreirito que dice, mi niña guarda tu honra, un letreirito que dice, mi niña guarda tu honra. O lugarriño da santa, de lonxe parece vila, ten un carabél na entrada, unha rosa na salida. Ten un carabél na entrada, unha rosa na salida.","Uma mulher de meia-idade, com cabelo castanho curto e encaracolado, está ao ar livre, num campo verdejante com árvores ao fundo sob um céu nublado. Ela veste uma camisola de gola em V azul-turquesa e tem um microfone de lapela preso à gola. A mulher segura um prato metálico e uma colher, utilizando-os como instrumento musical, percutindo-os ritmicamente enquanto canta, demonstrando uma expressão facial alegre e focada. A iluminação é natural e suave. No canto inferior direito, há um gráfico com texto decorativo que diz: 'LA MÚSICA IBÉRICA. QUERIÉNDOSE A GOSTAR A SÍ MISMA DELA PRÓPRIA'."
5,ESPANHA,Olimpia Puente Prieto,Maneo,https://vimeo.com/995399434,"O amor é marisqueira, era para pel e muiñeira, e agora corteiriña, porque o amor acabou. Ai la la la, ai la la la. E vai de marisqueira para o mar, que muiñeira vieiras e muiñeira, que muiñeira, que muiñeira, que muiñeira, que muiñeira, que muiñeira, que muiñeira, e vai de marisqueira para o mar. Un cantar cantaba ben, e aínda que non era moita, quedou menos lavador, cando pulava a roupa. Ai la la la, ai la la la. E via, é via, é moi bonita, a moza do medio embaia, e mal, a de mal, a de mal, a de mal, a de mal, é via, é via, é moi bonita. Da con mareira, para queimar, xa con muiñeira, xa de tomarán, xa de tomarán, xa de tomarán, xa de tomarán, xa con mareira, para queimar. Non ten maior que na zona, ten maior que na zona, tem, non ten maior que na zona, de cantar, é de cantar. Ai la la la, ai la la la. E vai de marisqueira para o mar, que muiñeira vieiras e muiñeira, que muiñeira, que muiñeira, que muiñeira, que muiñeira, que muiñeira, que muiñeira, e vai de marisqueira para o mar.","Uma mulher de meia-idade, com cabelos curtos e escuros, encontra-se de pé, centrada no enquadramento, dentro de uma estrutura em arco feita de blocos de pedra. Ela veste uma blusa de manga curta azul-celeste e calças pretas. Durante todo o vídeo, a mulher toca um pandeiro circular de madeira, realizando movimentos rítmicos com as mãos e o instrumento, mantendo uma expressão sorridente e um balanço suave do corpo. Ao fundo, no fundo da estrutura de pedra, vê-se um nicho decorado com um arranjo de flores artificiais, predominantemente vermelhas e brancas, sobre uma pequena prateleira embutida na parede. Abaixo do nicho, há uma estrutura metálica antiga, possivelmente uma fonte. No lado direito da tela, está sobreposto um texto informativo vertical: 'LA MÚSICA IBÉRICA QUERIÉNDOSE A SÍ MISMA DELA PRÓPRIA'."
7,ESPANHA,Olimpia Puente Prieto,"""Muiñeira de Monte Mayor"", Santa Margarida de Monte Mayor",https://vimeo.com/56605839,"Meu amor me ten dito, meu amor dito me ten, meu amor me ten dito, o camiño me convén. Ai la, la, ai la, la, ai la, la, ai la, la, ai la, la, la. Onde somos ben o ver, onde somos ben o ver, somos do campo da Santa, entre os ramallos verdes, somos do campo da Santa, entre os ramallos verdes. O amor da costureira, era papel e mulocha, agora costureiriña, o teu amor acabouse, agora costureiriña, o teu amor acabouse. Damo queiriña dámo, dámo pola túa vida, da cintura para abaixo, da rodilla para arriba, da cintura para abaixo, da rodilla para arriba. Estaba é por derradeira, estaba é por derremate, o que diga que vai mal, que mala morte o mate, o que diga que vai mal, que mala morte o mate.","Uma mulher de meia-idade, com cabelo curto castanho, está de pé num campo verde aberto, num dia nublado. Ela usa uma t-shirt de manga curta azul-celeste, calças pretas e um pequeno microfone de lapela preso à camisola. A mulher segura um prato de porcelana na mão esquerda e uma colher de metal na mão direita, usando-os como instrumento de percussão, batendo a colher contra o prato para marcar o ritmo da música que canta. Ela tem uma expressão facial serena e sorridente enquanto canta. Ao fundo, vê-se uma paisagem rural com um campo de relva verde, algumas árvores e, mais ao longe, telhados de casas e árvores mais densas sob um céu cinzento e carregado. No ecrã, não existe qualquer texto visível."
8,ESPANHA,Davide Salvado e Rosi Leiro,Regueifa no Kunsthalle (Compostela),https://vimeo.com/995399103,Nesta terra non hai homes que os levou a chiada os poucos homes que hai no caldeiro da borraia poucos homes que hai no caldeiro da borraia por esa que entrou no baile por esa que entrou a hora por esa que entrou no baile tocarei a noite toda por esa que entrou no baile por esa que entrou a hora boa dá-la despedida boa dá-lo parabén boa dá-la despedida que ma dan a min tamén boa dá-la despedida boa dá-lo parabén,"O vídeo apresenta um homem e uma mulher num ambiente interior que parece um restaurante ou espaço cultural com um balcão de madeira. A mulher, à esquerda, veste um trajo tradicional galego, incluindo um xaile, saia escura e acessórios, e equilibra na cabeça uma cesta decorada com fitas coloridas e flores. Ela executa passos de dança tradicionais, girando e movendo-se com elegância. O homem, sentado à direita num banco alto de metal, toca um pandeiro, acompanhando a dança. O cenário inclui uma coluna vermelha proeminente, iluminação suspensa de design minimalista, prateleiras com garrafas e uma parede de fundo com painéis de madeira. O texto na parte superior direita da tela diz 'A MÚSICA IBÉRICA. QUERIÉNDOSE A GUSTAR A SI MISMA DA PRÓPRIA'."
9,ESPANHA,"Rosi Leiro Jorge, Davide Salvado e Pedro Calado",Regueifa,https://vimeo.com/56620925,"Nesta terra non hai home que o levo axiada. Os poucos homes que hai, no caldeiro da borralla. Poucos homes que hai, no caldeiro da borralla. Baina ló, bandona, volta, na volta, baina ló, bando. O talla o brazo por riba, a baina e acarinhando. O talla o brazo por riba e a baina e acarinhando. Agoura que ma puxeron, a pandeireta na man, e agora que ma puxeron, toco daqui a mañán. Agoura que ma puxeron, a pandeireta na man. Vou dá-la despedida, vou dá-lo parabén. Vou dá-la despedida que ma dan a min tamén. Vou dá-la despedida que ma dan a min tamén.","O vídeo mostra uma performance musical num interior de estilo moderno com um balcão de bar. Uma mulher vestida com um traje tradicional galego, composto por um corpete preto com detalhes em vermelho, uma saia preta comprida e um xaile bordado, está no centro, dançando. Ela tem na cabeça uma cesta de vime decorada com fitas coloridas e flores. À direita do balcão, dois homens estão sentados em bancos altos; um deles toca uma pandeireta. Atrás do balcão, uma pessoa trabalha no bar, com estantes cheias de garrafas de bebidas ao fundo. A decoração é minimalista, com tons de madeira clara e candeeiros redondos pendurados no teto. No centro, uma coluna vermelha destaca-se na sala. Não há texto no ecrã."
11,ESPANHA,Belén Mato,Maneo de Baldaio (A Laracha),https://vimeo.com/56649005,"Ai vive a mañá seu sorriso, ai montei xuro e a praia, ai viñeron os que non te, hai que ver ruína de España. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai que tombaré a como deño, me lembraré tan por dentro, ai non me rouba dalgures, hai non que vexa outro demento. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai o panadeiro viúvo, ai atarreña si se fala, ai toma panadeiro viúvo, ai tu que no hai alíada. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai o horo que me puxeron, ai apartaré esta mañá, ai se paseñan a cabeza, ai ten que ver ti a mañá. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé. Ai lé, lé, lé, lé, lé, lé, lé, ai lé, lé, lé, lé, lé, lé, lé.","O vídeo apresenta uma mulher de meia-idade, com cabelos castanhos presos e traços expressivos, situada num passeio de rua ladeado por árvores com troncos texturizados e edifícios de pedra ao fundo, sugerindo um ambiente urbano tranquilo. A mulher veste uma camisola de malha com riscas horizontais em tons de castanho, cinzento e vermelho, e usa um colar de contas escuras. Ela segura um pandeiro com ambas as mãos, tocando-o ritmicamente enquanto canta, mantendo uma postura ereta e um olhar focado e sereno, intercalado com sorrisos ocasionais. A iluminação é suave, incidindo de forma a destacar a artista. No final do vídeo, a mulher baixa o instrumento, olha para o lado e caminha para fora do enquadramento. Não há texto no ecrã."
